,perplexity_scores,correct,label
127,"[12.772435188293457, 22.696889877319336, 16.232810974121094, 17.10103988647461, 16.317245483398438, 15.925580978393555, 12.418137550354004, 14.26541519165039, 17.7830810546875, 28.59160614013672, 12.826277732849121]",False,pre2022
128,"[11.830649375915527, 14.293195724487305, 12.090597152709961, 20.852949142456055, 11.930078506469727, 13.528909683227539, 11.894009590148926, 17.868881225585938, 13.719929695129395, 12.465496063232422, 16.730941772460938]",True,pre2022
129,"[10.511723518371582, 6.889876842498779, 10.716968536376953, 9.111119270324707, 12.701516151428223, 8.623577117919922, 15.264923095703125, 16.396778106689453, 9.879341125488281, 17.326005935668945, 7.773345947265625]",False,pre2022
130,"[12.39581298828125, 15.898850440979004, 15.129261016845703, 18.823898315429688, 11.96232795715332, 18.027088165283203, 15.49832534790039, 26.809322357177734, 14.190390586853027, 13.665623664855957, 10.161164283752441]",False,pre2022
131,"[13.429193496704102, 13.39310359954834, 12.07072639465332, 12.362388610839844, 14.333931922912598, 13.557957649230957, 13.186440467834473, 15.704034805297852, 12.344063758850098, 18.59794044494629, 12.472359657287598]",False,pre2022
132,"[25.540273666381836, 14.8042573928833, 34.672325134277344, 24.502269744873047, 15.149373054504395, 20.550338745117188, 22.749788284301758, 32.342411041259766, 25.0218505859375, 90.83854675292969, 21.003280639648438]",False,pre2022
133,"[23.50547218322754, 14.528894424438477, 18.897104263305664, 28.114704132080078, 25.3373966217041, 19.760255813598633, 67.36573028564453, 25.32638168334961, 21.005285263061523, 10.174593925476074, 10.525782585144043]",False,pre2022
134,"[7.660025119781494, 12.952144622802734, 12.36093521118164, 9.912900924682617, 9.036225318908691, 10.38754940032959, 11.811172485351562, 10.488518714904785, 8.640883445739746, 13.668862342834473, 16.234981536865234]",True,pre2022
135,"[10.693779945373535, 15.632207870483398, 12.444510459899902, 18.395652770996094, 13.637118339538574, 17.59331703186035, 14.17927074432373, 18.647571563720703, 12.555319786071777, 17.309188842773438, 12.074528694152832]",True,pre2022
136,"[9.03703498840332, 16.516220092773438, 10.626596450805664, 14.630450248718262, 10.08625602722168, 10.931711196899414, 11.22102165222168, 11.435935974121094, 12.420693397521973, 19.009279251098633, 11.01993465423584]",True,pre2022
137,"[1.8310035467147827, 19.87238311767578, 7.690260410308838, 12.830538749694824, 6.270650863647461, 19.53195571899414, 10.106781959533691, 11.7354154586792, 8.316780090332031, 13.583086967468262, 15.192724227905273]",True,pre2022
138,"[6.515788555145264, 11.421233177185059, 9.57454776763916, 10.896932601928711, 9.756958961486816, 10.96066665649414, 8.418861389160156, 12.388733863830566, 10.137389183044434, 14.212225914001465, 13.459615707397461]",True,pre2022
139,"[21.392297744750977, 32.123573303222656, 24.69114112854004, 24.702682495117188, 23.76075553894043, 27.398948669433594, 26.437257766723633, 25.601940155029297, 24.915369033813477, 41.98019027709961, 19.56884765625]",False,pre2022
140,"[15.337878227233887, 28.08005714416504, 22.34367561340332, 24.117427825927734, 18.01378631591797, 27.162321090698242, 16.176727294921875, 22.37657928466797, 19.172040939331055, 31.4285945892334, 16.981033325195312]",True,pre2022
141,"[15.178889274597168, 26.312694549560547, 15.492894172668457, 27.270978927612305, 14.936121940612793, 20.323291778564453, 15.490474700927734, 23.88961410522461, 15.777215957641602, 32.001304626464844, 11.032937049865723]",False,pre2022
142,"[1.7518757581710815, 6.444163799285889, 8.485740661621094, 18.679258346557617, 13.34378719329834, 11.452363967895508, 9.378583908081055, 11.53178882598877, 7.605791091918945, 5.511837959289551, 12.12443733215332]",True,pre2022
143,"[42.97104263305664, 65.89701843261719, 21.896541595458984, 26.266674041748047, 28.428911209106445, 35.07661437988281, 21.45853042602539, 27.352380752563477, 22.018415451049805, 70.1596908569336, 9.210033416748047]",False,pre2022
144,"[28.32679557800293, 46.36674118041992, 31.728612899780273, 28.427188873291016, 26.002880096435547, 22.976438522338867, 19.62786293029785, 23.154767990112305, 28.93317413330078, 52.127079010009766, 14.790311813354492]",False,pre2022
145,"[12.504209518432617, 23.869163513183594, 19.748306274414062, 22.555381774902344, 17.221088409423828, 31.93917465209961, 15.209228515625, 21.754329681396484, 14.968961715698242, 19.83205223083496, 21.834808349609375]",True,pre2022
146,"[10.119476318359375, 7.77328634262085, 9.17763900756836, 11.731610298156738, 10.754981994628906, 11.251060485839844, 7.708745956420898, 20.60209083557129, 9.039958953857422, 12.014004707336426, 10.115255355834961]",False,pre2022
147,"[12.770699501037598, 17.68012809753418, 13.303799629211426, 19.753759384155273, 14.8828125, 21.973896026611328, 11.173846244812012, 17.568872451782227, 15.766449928283691, 25.060884475708008, 10.613664627075195]",False,pre2022
148,"[12.168229103088379, 15.623183250427246, 10.878460884094238, 16.339099884033203, 11.264826774597168, 16.546396255493164, 12.49889850616455, 14.943683624267578, 12.064336776733398, 20.803489685058594, 13.195535659790039]",False,pre2022
149,"[14.833069801330566, 21.028209686279297, 20.364276885986328, 29.369394302368164, 14.831948280334473, 25.10025405883789, 15.796004295349121, 21.224475860595703, 17.916587829589844, 17.719207763671875, 18.72893524169922]",False,pre2022
150,"[3.0706396102905273, 8.35580062866211, 10.04535961151123, 13.760377883911133, 9.32309627532959, 17.06646728515625, 8.847148895263672, 13.954692840576172, 9.693554878234863, 13.863947868347168, 11.015844345092773]",True,pre2022
151,"[18.338533401489258, 16.303455352783203, 17.11224365234375, 7.5940423011779785, 20.421167373657227, 16.29465675354004, 19.952587127685547, 15.778125762939453, 14.919450759887695, 20.27459144592285, 11.017541885375977]",False,pre2022
152,"[8.2352876663208, 12.35473918914795, 12.327896118164062, 17.558507919311523, 12.500215530395508, 10.769862174987793, 8.229628562927246, 14.23641300201416, 10.594043731689453, 12.852858543395996, 8.687013626098633]",False,pre2022
153,"[11.095500946044922, 11.442249298095703, 13.391417503356934, 16.987159729003906, 16.15143394470215, 13.826966285705566, 9.138827323913574, 18.413639068603516, 13.054153442382812, 17.038755416870117, 17.039108276367188]",False,pre2022
154,"[8.575743675231934, 11.500603675842285, 9.913246154785156, 17.734580993652344, 9.573014259338379, 12.535632133483887, 31.871034622192383, 15.732137680053711, 9.648565292358398, 8.726641654968262, 9.76146411895752]",True,pre2022
155,"[10.555474281311035, 24.244897842407227, 18.23649787902832, 22.789840698242188, 13.471147537231445, 16.36423683166504, 14.483078956604004, 20.80757713317871, 14.497920989990234, 18.294883728027344, 16.461933135986328]",True,pre2022
156,"[16.555891036987305, 31.278440475463867, 18.137784957885742, 15.479340553283691, 21.340288162231445, 22.337512969970703, 18.017433166503906, 27.74097442626953, 18.453250885009766, 26.967796325683594, 11.731504440307617]",False,pre2022
157,"[21.15897560119629, 24.98615837097168, 20.193544387817383, 20.67593002319336, 17.80082130432129, 25.236034393310547, 16.89186668395996, 26.813261032104492, 19.18718147277832, 22.505876541137695, 13.738031387329102]",False,pre2022
158,"[11.652484893798828, 15.010690689086914, 16.87188720703125, 17.359365463256836, 15.5222806930542, 26.582508087158203, 13.510346412658691, 22.383071899414062, 15.4432954788208, 17.107770919799805, 13.908330917358398]",True,pre2022
159,"[19.019973754882812, 30.53689956665039, 14.031248092651367, 17.461212158203125, 22.69002914428711, 15.925789833068848, 20.451766967773438, 20.068946838378906, 13.269150733947754, 39.55496597290039, 12.945683479309082]",False,pre2022
160,"[19.716598510742188, 21.867733001708984, 19.80965805053711, 30.933086395263672, 20.091907501220703, 18.848051071166992, 19.988378524780273, 26.378923416137695, 17.307659149169922, 39.57289505004883, 15.075973510742188]",False,pre2022
161,"[10.49110221862793, 13.316426277160645, 11.23843002319336, 18.504655838012695, 9.969215393066406, 13.043656349182129, 11.0166015625, 19.286813735961914, 12.088034629821777, 20.40776824951172, 11.920149803161621]",False,pre2022
162,"[6.601531505584717, 13.8051176071167, 9.660380363464355, 21.24443817138672, 11.05689525604248, 16.687681198120117, 9.825989723205566, 16.42010498046875, 9.813031196594238, 8.664482116699219, 12.356616020202637]",True,pre2022
163,"[9.39813232421875, 18.468488693237305, 14.059015274047852, 13.831862449645996, 11.615640640258789, 20.176210403442383, 14.74967098236084, 26.877193450927734, 10.780929565429688, 12.03303337097168, 15.230557441711426]",True,pre2022
164,"[10.563752174377441, 20.362573623657227, 12.69257640838623, 16.5031681060791, 9.881244659423828, 12.89038372039795, 11.923782348632812, 12.779959678649902, 11.134739875793457, 26.46735954284668, 11.699298858642578]",False,pre2022
165,"[15.619891166687012, 27.9205265045166, 24.3460750579834, 25.39028549194336, 20.238069534301758, 26.68498420715332, 15.841424942016602, 18.32205581665039, 21.55365562438965, 40.748573303222656, 16.58635139465332]",True,pre2022
166,"[17.179161071777344, 11.867361068725586, 17.210203170776367, 20.546499252319336, 20.860836029052734, 23.004201889038086, 20.448875427246094, 20.50138282775879, 15.110274314880371, 27.440120697021484, 17.834630966186523]",False,pre2022
167,"[24.748456954956055, 29.516521453857422, 34.76839065551758, 19.208703994750977, 25.823078155517578, 22.60161781311035, 24.064172744750977, 23.091737747192383, 29.965160369873047, 81.29164123535156, 24.24582862854004]",False,pre2022
168,"[15.057502746582031, 13.650181770324707, 13.322265625, 16.396726608276367, 14.898774147033691, 19.408796310424805, 14.927855491638184, 15.647387504577637, 9.395040512084961, 24.78221893310547, 14.166119575500488]",False,pre2022
169,"[14.913213729858398, 13.92627239227295, 13.856892585754395, 18.094697952270508, 11.383000373840332, 16.216161727905273, 10.218179702758789, 16.619016647338867, 12.77376937866211, 31.93644142150879, 10.518868446350098]",False,pre2022
170,"[13.715089797973633, 25.58901596069336, 15.202771186828613, 23.053813934326172, 13.066057205200195, 15.572016716003418, 14.234030723571777, 16.23501205444336, 19.259239196777344, 15.416730880737305, 12.643647193908691]",False,pre2022
171,"[10.132269859313965, 11.551340103149414, 11.74227523803711, 11.48576545715332, 12.773626327514648, 10.60741138458252, 12.545352935791016, 15.956971168518066, 12.885452270507812, 18.782533645629883, 11.697196006774902]",True,pre2022
172,"[8.672928810119629, 8.44229793548584, 9.03390884399414, 15.697012901306152, 11.830734252929688, 9.824328422546387, 9.065235137939453, 12.067854881286621, 8.941425323486328, 10.704325675964355, 9.745960235595703]",False,pre2022
173,"[3.2576732635498047, 12.944208145141602, 14.62376880645752, 23.98947525024414, 21.42015838623047, 16.932903289794922, 13.672715187072754, 20.740068435668945, 10.113748550415039, 12.176660537719727, 13.905692100524902]",True,pre2022
174,"[16.427204132080078, 15.477307319641113, 17.15193748474121, 20.231760025024414, 16.12493896484375, 15.37730884552002, 13.777106285095215, 18.833145141601562, 15.055093765258789, 33.23918914794922, 16.30483055114746]",False,pre2022
175,"[32.01836013793945, 27.53902816772461, 27.228918075561523, 26.65631866455078, 17.798805236816406, 38.46107864379883, 21.388565063476562, 24.93368911743164, 23.909061431884766, 36.00838851928711, 19.97306251525879]",False,pre2022
176,"[8.71193790435791, 22.8917236328125, 12.685615539550781, 13.342823028564453, 12.69838809967041, 13.341222763061523, 9.556619644165039, 10.083127975463867, 9.752896308898926, 11.444615364074707, 9.400317192077637]",True,pre2022
177,"[22.19135093688965, 14.40571403503418, 20.376623153686523, 29.509069442749023, 19.814489364624023, 24.11118507385254, 19.624095916748047, 27.256742477416992, 21.97988510131836, 58.01017379760742, 17.4259033203125]",False,pre2022
178,"[6.650415897369385, 22.600616455078125, 19.850677490234375, 31.881317138671875, 26.9226016998291, 26.291912078857422, 21.5999755859375, 25.81893539428711, 25.15643882751465, 26.22040367126465, 16.950361251831055]",True,pre2022
179,"[18.519962310791016, 14.041036605834961, 16.585758209228516, 14.886417388916016, 12.803549766540527, 15.525992393493652, 17.236713409423828, 14.361085891723633, 13.147272109985352, 29.78328514099121, 10.398468971252441]",False,pre2022
180,"[10.071846961975098, 15.374394416809082, 10.567298889160156, 19.814044952392578, 10.4760160446167, 18.416976928710938, 10.136969566345215, 15.727625846862793, 11.67528247833252, 20.721683502197266, 13.919576644897461]",True,pre2022
181,"[14.57831859588623, 10.230355262756348, 15.261636734008789, 14.817764282226562, 12.523160934448242, 13.95245361328125, 10.508325576782227, 9.08499813079834, 12.262306213378906, 19.129487991333008, 8.52026081085205]",False,pre2022
182,"[9.15592098236084, 15.364039421081543, 15.510952949523926, 14.047294616699219, 13.399971008300781, 18.9409122467041, 10.873422622680664, 13.459728240966797, 11.204925537109375, 19.064138412475586, 16.281539916992188]",True,pre2022
183,"[22.195096969604492, 20.585248947143555, 25.99846076965332, 26.321447372436523, 25.551918029785156, 21.546375274658203, 18.13450050354004, 22.709529876708984, 22.483388900756836, 45.184722900390625, 15.11440372467041]",False,pre2022
184,"[9.105205535888672, 47.998958587646484, 16.0987491607666, 30.395280838012695, 20.13725471496582, 33.41879653930664, 18.452985763549805, 26.334346771240234, 16.80399513244629, 32.89488983154297, 16.92750358581543]",True,pre2022
185,"[15.539517402648926, 20.0255126953125, 8.844343185424805, 19.237096786499023, 15.468854904174805, 17.03125762939453, 38.560516357421875, 15.560041427612305, 13.609123229980469, 16.753311157226562, 13.740547180175781]",False,pre2022
186,"[14.646134376525879, 16.400949478149414, 18.917890548706055, 24.995555877685547, 13.663971900939941, 20.270423889160156, 10.92645263671875, 16.606950759887695, 17.563058853149414, 18.662986755371094, 10.443312644958496]",False,pre2022
187,"[2.8387818336486816, 14.948840141296387, 7.29579496383667, 22.0808162689209, 14.235007286071777, 15.723733901977539, 14.009998321533203, 18.446428298950195, 9.772322654724121, 16.160409927368164, 12.84650707244873]",True,pre2022
188,"[17.33904457092285, 34.49987030029297, 16.625547409057617, 14.459245681762695, 18.753990173339844, 18.45667839050293, 18.672449111938477, 23.191789627075195, 21.385469436645508, 17.35157012939453, 19.515235900878906]",False,pre2022
189,"[11.156660079956055, 12.825592994689941, 17.369657516479492, 18.702024459838867, 18.035152435302734, 13.825117111206055, 13.103424072265625, 16.230213165283203, 15.084203720092773, 17.24232292175293, 15.632569313049316]",True,pre2022
190,"[12.285714149475098, 16.817617416381836, 15.153209686279297, 18.401044845581055, 13.530508995056152, 15.287904739379883, 11.972186088562012, 15.376708030700684, 14.692209243774414, 21.369455337524414, 9.95362377166748]",False,pre2022
191,"[13.225621223449707, 17.805192947387695, 24.2380428314209, 22.39566421508789, 18.544294357299805, 24.099506378173828, 16.766517639160156, 19.486404418945312, 22.144454956054688, 29.984649658203125, 10.110095977783203]",False,pre2022
192,"[15.304195404052734, 24.822246551513672, 19.245643615722656, 20.723430633544922, 23.853904724121094, 22.725431442260742, 22.087085723876953, 20.039833068847656, 20.55466079711914, 21.305482864379883, 14.231145858764648]",False,pre2022
193,"[27.93482208251953, 8.972274780273438, 28.936132431030273, 33.1235466003418, 29.261703491210938, 26.43479347229004, 22.952205657958984, 20.851247787475586, 30.35663604736328, 30.686582565307617, 20.442079544067383]",False,pre2022
194,"[12.987114906311035, 11.749040603637695, 14.66732120513916, 18.121313095092773, 13.737303733825684, 12.133245468139648, 20.83489418029785, 23.41538429260254, 12.945927619934082, 17.390451431274414, 14.84269905090332]",False,pre2022
195,"[19.233051300048828, 14.658550262451172, 17.61200523376465, 15.223514556884766, 12.727364540100098, 18.990886688232422, 14.055623054504395, 19.791118621826172, 15.877402305603027, 86.37615203857422, 15.338422775268555]",False,pre2022
196,"[14.299388885498047, 16.862442016601562, 12.257139205932617, 12.999146461486816, 9.755208015441895, 12.11435317993164, 12.11774730682373, 14.52575969696045, 12.51924991607666, 15.859030723571777, 10.440757751464844]",False,pre2022
197,"[7.843906402587891, 10.20157527923584, 7.0130486488342285, 9.90937328338623, 9.064446449279785, 12.400900840759277, 8.194779396057129, 9.178942680358887, 8.963248252868652, 13.561012268066406, 8.562719345092773]",False,pre2022
198,"[14.819849014282227, 21.684167861938477, 13.091639518737793, 15.998863220214844, 14.177769660949707, 19.800813674926758, 15.37024974822998, 16.520912170410156, 14.172730445861816, 16.512168884277344, 11.87893009185791]",False,pre2022
199,"[5.814273834228516, 14.260984420776367, 12.512771606445312, 15.005194664001465, 13.215581893920898, 14.835779190063477, 10.973897933959961, 13.418366432189941, 11.483081817626953, 22.580299377441406, 10.20356273651123]",True,pre2022
200,"[15.792830467224121, 13.803247451782227, 17.573617935180664, 19.097524642944336, 17.847501754760742, 27.761154174804688, 20.897747039794922, 22.905029296875, 14.706753730773926, 18.482980728149414, 18.634864807128906]",False,pre2022
201,"[16.141714096069336, 25.89358901977539, 17.363981246948242, 21.097721099853516, 19.731891632080078, 17.70641326904297, 16.542356491088867, 19.153684616088867, 13.938589096069336, 30.616893768310547, 14.577473640441895]",False,pre2022
202,"[13.527567863464355, 20.730449676513672, 22.174633026123047, 23.707382202148438, 18.13287353515625, 34.301673889160156, 14.584287643432617, 20.517309188842773, 17.49654769897461, 16.04914093017578, 18.815710067749023]",True,pre2022
203,"[12.945738792419434, 10.469658851623535, 14.324902534484863, 22.779361724853516, 16.393035888671875, 17.237674713134766, 12.772850036621094, 16.896221160888672, 12.860889434814453, 23.82614517211914, 16.061485290527344]",False,pre2022
204,"[11.120792388916016, 11.959516525268555, 11.166258811950684, 12.561885833740234, 10.980270385742188, 10.873552322387695, 10.394364356994629, 19.03504753112793, 10.737183570861816, 20.351032257080078, 8.78632926940918]",False,pre2022
205,"[7.683399200439453, 8.310968399047852, 8.507057189941406, 11.721514701843262, 9.939814567565918, 11.004105567932129, 9.53549861907959, 15.297961235046387, 9.14141845703125, 17.01169776916504, 8.008667945861816]",True,pre2022
206,"[17.069538116455078, 20.360811233520508, 17.970666885375977, 21.480039596557617, 18.735157012939453, 23.344425201416016, 17.05158042907715, 21.68524932861328, 17.9732723236084, 11.118462562561035, 15.463704109191895]",False,pre2022
207,"[17.276012420654297, 14.542926788330078, 18.331026077270508, 32.2059440612793, 25.326128005981445, 15.664658546447754, 17.82009506225586, 27.682199478149414, 21.719709396362305, 16.447237014770508, 14.112287521362305]",False,pre2022
208,"[24.43952751159668, 21.1961669921875, 23.5142879486084, 21.395511627197266, 33.3690071105957, 16.46319007873535, 23.74797821044922, 30.6239013671875, 22.64627456665039, 48.775691986083984, 13.457311630249023]",False,pre2022
209,"[21.639541625976562, 27.253448486328125, 18.913494110107422, 18.389036178588867, 24.53032684326172, 25.527050018310547, 13.97420597076416, 18.361373901367188, 23.118267059326172, 31.4051570892334, 13.306318283081055]",False,pre2022
210,"[12.825220108032227, 16.143268585205078, 15.720817565917969, 26.929136276245117, 18.620834350585938, 22.2452335357666, 11.531070709228516, 20.139516830444336, 16.095367431640625, 14.957880973815918, 17.206485748291016]",False,pre2022
211,"[14.639491081237793, 16.458463668823242, 15.100179672241211, 18.065832138061523, 13.358375549316406, 16.639846801757812, 32.12352752685547, 16.18378257751465, 13.238713264465332, 12.648845672607422, 5.116987228393555]",False,pre2022
212,"[15.468169212341309, 23.64186668395996, 18.84697723388672, 32.01145553588867, 18.24711799621582, 23.473678588867188, 65.2803726196289, 24.145994186401367, 18.300315856933594, 25.293903350830078, 15.632099151611328]",True,pre2022
213,"[9.447574615478516, 13.095429420471191, 11.86266803741455, 14.174978256225586, 9.0554780960083, 12.44822883605957, 10.3634033203125, 11.709405899047852, 10.327226638793945, 13.68402099609375, 9.042250633239746]",False,pre2022
214,"[9.885738372802734, 16.018878936767578, 13.40690803527832, 19.7782039642334, 9.978311538696289, 13.982765197753906, 11.004712104797363, 19.68218421936035, 11.401928901672363, 14.44450855255127, 11.712882995605469]",True,pre2022
215,"[10.466511726379395, 17.270437240600586, 21.533552169799805, 25.164398193359375, 14.002214431762695, 23.9521427154541, 12.681535720825195, 20.170856475830078, 15.821989059448242, 36.980865478515625, 19.260208129882812]",True,pre2022
216,"[15.809365272521973, 20.997207641601562, 17.194929122924805, 20.55160903930664, 18.316286087036133, 17.462736129760742, 20.24610137939453, 16.585363388061523, 19.32509994506836, 25.504724502563477, 13.478099822998047]",False,pre2022
217,"[14.387409210205078, 25.540437698364258, 19.754108428955078, 23.867734909057617, 19.83123016357422, 22.175092697143555, 19.939823150634766, 22.207155227661133, 15.563643455505371, 44.81676483154297, 19.611347198486328]",True,pre2022
218,"[12.00535774230957, 13.643287658691406, 18.498489379882812, 12.854681968688965, 16.655345916748047, 11.2452974319458, 12.955146789550781, 16.437009811401367, 11.88863468170166, 19.468591690063477, 22.414793014526367]",False,pre2022
219,"[7.982606887817383, 10.384258270263672, 9.664287567138672, 11.133574485778809, 10.53861141204834, 8.882524490356445, 7.27407693862915, 12.981523513793945, 7.941985607147217, 17.68463897705078, 11.466185569763184]",False,pre2022
220,"[12.691850662231445, 12.54581356048584, 13.192522048950195, 13.300500869750977, 15.61281681060791, 14.67541217803955, 13.812037467956543, 20.074970245361328, 13.29772663116455, 22.370359420776367, 11.886069297790527]",False,pre2022
221,"[12.013279914855957, 12.882773399353027, 10.484691619873047, 16.79437828063965, 11.2387113571167, 12.075133323669434, 11.808080673217773, 14.19615364074707, 11.71240520477295, 27.381847381591797, 9.656063079833984]",False,pre2022
222,"[18.723711013793945, 14.330460548400879, 16.308124542236328, 19.716291427612305, 16.107261657714844, 22.365671157836914, 17.13362693786621, 21.58240509033203, 14.35666275024414, 25.224863052368164, 18.436464309692383]",False,pre2022
223,"[16.139551162719727, 24.97261619567871, 23.325231552124023, 34.755958557128906, 20.895580291748047, 29.354812622070312, 27.67128562927246, 29.77628517150879, 21.384695053100586, 29.751768112182617, 14.969280242919922]",False,pre2022
224,"[15.769299507141113, 26.469865798950195, 24.60761260986328, 26.235374450683594, 20.38905906677246, 22.611690521240234, 20.64629554748535, 22.341096878051758, 21.16445541381836, 31.070396423339844, 19.327299118041992]",True,pre2022
225,"[12.315502166748047, 12.652332305908203, 15.674454689025879, 19.98093605041504, 18.69822120666504, 13.841294288635254, 18.019920349121094, 18.614309310913086, 12.389280319213867, 12.173969268798828, 13.613679885864258]",False,pre2022
226,"[19.59803009033203, 22.29939842224121, 25.436025619506836, 26.931472778320312, 18.144590377807617, 21.76347541809082, 18.00248908996582, 18.641538619995117, 21.37936782836914, 26.92405128479004, 39.66246032714844]",False,pre2022
227,"[20.335317611694336, 37.58937454223633, 20.98249053955078, 32.91521072387695, 28.83658790588379, 24.064184188842773, 19.263519287109375, 25.24521827697754, 25.79524803161621, 29.61071014404297, 19.97736358642578]",False,pre2022
228,"[7.145141124725342, 11.52656078338623, 20.949594497680664, 18.608802795410156, 7.637407302856445, 13.719027519226074, 10.229477882385254, 14.648701667785645, 10.761037826538086, 14.5813570022583, 10.694608688354492]",True,pre2022
229,"[11.341858863830566, 18.703866958618164, 11.749237060546875, 14.95851993560791, 11.128227233886719, 13.297466278076172, 14.91067886352539, 13.506793975830078, 10.520872116088867, 14.339897155761719, 14.127665519714355]",False,pre2022
230,"[10.219317436218262, 11.29682445526123, 9.557700157165527, 11.566505432128906, 10.864091873168945, 15.340251922607422, 11.237358093261719, 12.176666259765625, 11.984426498413086, 16.8599853515625, 11.708613395690918]",False,pre2022
231,"[12.319236755371094, 12.481013298034668, 16.497909545898438, 17.308706283569336, 15.781376838684082, 33.08517837524414, 17.030973434448242, 37.30269241333008, 13.911172866821289, 14.73028564453125, 15.056221008300781]",True,pre2022
232,"[18.358081817626953, 29.332334518432617, 23.265968322753906, 21.93258285522461, 17.142333984375, 26.97304344177246, 26.489171981811523, 20.919626235961914, 17.882936477661133, 18.351999282836914, 24.321928024291992]",False,pre2022
233,"[13.43777084350586, 8.871716499328613, 11.68419075012207, 17.82209587097168, 11.533059120178223, 13.478982925415039, 17.687829971313477, 16.296669006347656, 13.625490188598633, 21.12357521057129, 9.981280326843262]",False,pre2022
234,"[16.63646697998047, 21.995065689086914, 24.804704666137695, 31.235820770263672, 27.885082244873047, 21.772748947143555, 32.84905242919922, 29.756576538085938, 24.664318084716797, 28.654211044311523, 24.833593368530273]",True,pre2022
235,"[7.4326629638671875, 22.210065841674805, 19.826709747314453, 18.9676513671875, 13.827737808227539, 13.712984085083008, 10.715445518493652, 18.27081298828125, 14.371758460998535, 16.19133949279785, 13.063742637634277]",True,pre2022
236,"[15.1729736328125, 31.131132125854492, 20.486289978027344, 18.091594696044922, 25.654659271240234, 24.062095642089844, 14.038948059082031, 26.038782119750977, 18.81072235107422, 23.914352416992188, 24.141273498535156]",False,pre2022
237,"[7.374364376068115, 11.592448234558105, 11.12324333190918, 17.349071502685547, 12.38185977935791, 11.728979110717773, 8.515565872192383, 10.883776664733887, 9.910207748413086, 21.20978546142578, 11.764740943908691]",True,pre2022
238,"[12.903446197509766, 14.905080795288086, 13.438801765441895, 13.891740798950195, 12.59271240234375, 13.716156005859375, 12.995100021362305, 15.068373680114746, 13.291031837463379, 18.0659236907959, 13.448443412780762]",False,pre2022
239,"[10.541805267333984, 12.948575973510742, 12.29150104522705, 16.984357833862305, 11.268684387207031, 13.132482528686523, 11.472855567932129, 13.584441184997559, 11.096037864685059, 15.092362403869629, 9.277775764465332]",False,pre2022
240,"[10.401305198669434, 12.147590637207031, 11.716357231140137, 17.67824363708496, 12.041574478149414, 12.193193435668945, 12.602371215820312, 15.457945823669434, 10.793493270874023, 18.114120483398438, 8.515580177307129]",False,pre2022
241,"[11.997374534606934, 12.601861000061035, 16.034021377563477, 16.57390022277832, 19.325857162475586, 20.522348403930664, 15.327616691589355, 16.08185386657715, 13.564459800720215, 18.58753204345703, 11.061443328857422]",False,pre2022
242,"[13.862631797790527, 16.194169998168945, 16.360660552978516, 28.015974044799805, 18.633811950683594, 23.597864151000977, 17.438247680664062, 23.551246643066406, 17.603538513183594, 29.836647033691406, 28.696441650390625]",True,pre2022
243,"[23.933408737182617, 13.619370460510254, 21.077545166015625, 28.55591583251953, 18.842910766601562, 16.97653579711914, 14.7605619430542, 15.38751220703125, 17.634540557861328, 25.456214904785156, 11.688224792480469]",False,pre2022
244,"[13.655038833618164, 16.61113739013672, 17.34786033630371, 16.068483352661133, 11.17479419708252, 15.407989501953125, 10.275069236755371, 19.567214965820312, 12.868603706359863, 26.715559005737305, 13.18164348602295]",False,pre2022
245,"[14.0756196975708, 12.817024230957031, 19.548152923583984, 14.624152183532715, 11.938807487487793, 13.623238563537598, 14.156621932983398, 11.54344367980957, 15.934142112731934, 27.74186134338379, 11.309576988220215]",False,pre2022
246,"[15.035691261291504, 15.936417579650879, 20.958600997924805, 19.13174057006836, 15.536635398864746, 23.302019119262695, 11.890987396240234, 20.568700790405273, 13.978395462036133, 26.26689910888672, 10.982217788696289]",False,pre2022
247,"[9.034150123596191, 17.826337814331055, 14.173179626464844, 16.529157638549805, 9.812710762023926, 11.43306827545166, 9.169322967529297, 12.6503267288208, 11.090972900390625, 64.1361312866211, 11.742563247680664]",True,pre2022
248,"[16.888404846191406, 20.287134170532227, 16.660747528076172, 18.610795974731445, 18.119998931884766, 23.586063385009766, 17.703737258911133, 19.72053337097168, 15.896345138549805, 20.57888412475586, 15.893506050109863]",False,pre2022
249,"[12.620354652404785, 16.061660766601562, 16.31946563720703, 16.007993698120117, 16.747093200683594, 20.41974639892578, 13.706822395324707, 21.124568939208984, 14.29390811920166, 42.274314880371094, 13.869786262512207]",True,pre2022
250,"[7.308922290802002, 10.303154945373535, 9.068668365478516, 15.427339553833008, 11.276010513305664, 15.899672508239746, 9.06479263305664, 11.877434730529785, 9.550544738769531, 18.640277862548828, 8.761384010314941]",True,pre2022
251,"[12.704432487487793, 13.430944442749023, 18.747905731201172, 20.496959686279297, 17.351308822631836, 24.17224884033203, 18.453136444091797, 28.261096954345703, 17.56575584411621, 20.380111694335938, 12.949773788452148]",True,pre2022
252,"[9.67900562286377, 19.973459243774414, 13.178262710571289, 17.166656494140625, 10.7901611328125, 15.026779174804688, 10.06734561920166, 14.488788604736328, 12.54403018951416, 26.81830406188965, 10.90904426574707]",True,pre2022
253,"[10.19420337677002, 22.922090530395508, 22.920488357543945, 22.13218879699707, 24.053308486938477, 21.882436752319336, 23.21462631225586, 30.013816833496094, 20.24081039428711, 26.52199363708496, 18.11724281311035]",True,pre2022
