,perplexity_scores,correct,label
127,"[11.977396965026855, 21.983339309692383, 17.757596969604492, 18.992481231689453, 17.57120132446289, 18.479028701782227, 13.291387557983398, 16.366317749023438, 17.86298179626465, 30.336652755737305, 13.373087882995605]",True,pre2022
128,"[14.014902114868164, 17.39047622680664, 14.263623237609863, 24.276212692260742, 14.36611270904541, 14.830307960510254, 13.805501937866211, 20.543310165405273, 16.291934967041016, 14.342095375061035, 18.352462768554688]",False,pre2022
129,"[8.170998573303223, 7.359201431274414, 12.426703453063965, 10.405152320861816, 13.068998336791992, 9.909344673156738, 15.242349624633789, 17.12860679626465, 10.126712799072266, 19.144577026367188, 8.740832328796387]",False,pre2022
130,"[13.026519775390625, 16.560216903686523, 16.14832305908203, 19.83414649963379, 13.143821716308594, 19.795909881591797, 15.833287239074707, 32.64277648925781, 14.993282318115234, 14.596104621887207, 10.909553527832031]",False,pre2022
131,"[12.328433990478516, 13.459709167480469, 12.290894508361816, 15.071675300598145, 14.630879402160645, 13.921899795532227, 13.142333030700684, 15.879654884338379, 12.89848804473877, 18.676612854003906, 11.9954833984375]",False,pre2022
132,"[25.292449951171875, 13.150325775146484, 35.768585205078125, 25.793415069580078, 15.604287147521973, 21.37096405029297, 23.657413482666016, 38.06523132324219, 25.909984588623047, 84.50123596191406, 21.05687141418457]",False,pre2022
133,"[24.08272933959961, 17.683012008666992, 18.993988037109375, 28.38589096069336, 25.622732162475586, 21.323650360107422, 81.86486053466797, 26.33283233642578, 21.04599380493164, 10.90526008605957, 8.550975799560547]",False,pre2022
134,"[7.686984539031982, 14.718722343444824, 13.537943840026855, 10.185739517211914, 9.604498863220215, 11.16298770904541, 13.805802345275879, 11.033892631530762, 8.428091049194336, 13.019158363342285, 16.532724380493164]",True,pre2022
135,"[11.991791725158691, 16.06785011291504, 13.903122901916504, 19.67214584350586, 14.619041442871094, 18.654041290283203, 15.80166244506836, 19.70753288269043, 14.032686233520508, 19.40018653869629, 12.731307029724121]",True,pre2022
136,"[10.468400955200195, 18.575389862060547, 12.192045211791992, 17.61825942993164, 12.555496215820312, 12.275970458984375, 13.024598121643066, 13.488017082214355, 15.682498931884766, 19.651439666748047, 12.182244300842285]",True,pre2022
137,"[2.8579392433166504, 25.884584426879883, 8.765054702758789, 15.148683547973633, 7.167957305908203, 22.473827362060547, 11.037633895874023, 14.081467628479004, 9.175013542175293, 13.117772102355957, 15.097465515136719]",True,pre2022
138,"[8.925987243652344, 14.03924560546875, 11.351223945617676, 13.108595848083496, 11.613967895507812, 12.002730369567871, 9.181286811828613, 14.841676712036133, 12.996212005615234, 17.172380447387695, 12.823287963867188]",True,pre2022
139,"[23.557321548461914, 31.328235626220703, 25.658281326293945, 26.149396896362305, 27.903364181518555, 32.366973876953125, 30.92606544494629, 27.023347854614258, 25.52205467224121, 46.92369079589844, 22.19243049621582]",False,pre2022
140,"[16.165618896484375, 32.132652282714844, 24.41765785217285, 25.842750549316406, 20.375408172607422, 30.28350830078125, 18.73712158203125, 21.315290451049805, 20.888412475585938, 31.669021606445312, 17.452327728271484]",True,pre2022
141,"[15.95952033996582, 32.61097717285156, 16.18570899963379, 27.03924560546875, 18.68817138671875, 22.383825302124023, 16.55518341064453, 29.404237747192383, 18.73560333251953, 33.023277282714844, 10.271263122558594]",False,pre2022
142,"[1.7001054286956787, 6.939723491668701, 8.659632682800293, 20.319255828857422, 13.819762229919434, 12.794218063354492, 9.94168472290039, 10.643689155578613, 8.075201034545898, 7.042787551879883, 13.12170696258545]",True,pre2022
143,"[44.82804870605469, 85.759765625, 23.889989852905273, 29.761459350585938, 28.713449478149414, 33.495399475097656, 25.015676498413086, 28.609416961669922, 24.109783172607422, 65.23272705078125, 7.278261184692383]",False,pre2022
144,"[30.834733963012695, 44.939083099365234, 36.093421936035156, 31.716028213500977, 27.360206604003906, 25.695697784423828, 20.63111114501953, 24.47463035583496, 30.266862869262695, 60.30720138549805, 16.71417999267578]",False,pre2022
145,"[11.775300025939941, 25.250322341918945, 22.740123748779297, 24.426956176757812, 19.756675720214844, 31.328758239746094, 14.429215431213379, 26.59994888305664, 17.57655906677246, 21.255741119384766, 23.051345825195312]",True,pre2022
146,"[10.146055221557617, 7.49710750579834, 9.277403831481934, 11.417301177978516, 11.315264701843262, 12.31629753112793, 8.455229759216309, 25.18709945678711, 9.396933555603027, 12.145528793334961, 10.252446174621582]",False,pre2022
147,"[13.634979248046875, 20.629497528076172, 14.282928466796875, 21.775136947631836, 16.62743377685547, 23.168407440185547, 12.814790725708008, 19.420984268188477, 17.683504104614258, 24.155277252197266, 9.758129119873047]",False,pre2022
148,"[15.665409088134766, 19.401897430419922, 12.383088111877441, 19.363130569458008, 13.531089782714844, 17.808860778808594, 14.981554985046387, 19.01447296142578, 14.421064376831055, 28.216211318969727, 14.555205345153809]",False,pre2022
149,"[14.592934608459473, 22.86855697631836, 21.918672561645508, 28.129796981811523, 15.040234565734863, 26.84207534790039, 16.265352249145508, 22.69736671447754, 18.707443237304688, 17.692672729492188, 20.505380630493164]",True,pre2022
150,"[1.9203643798828125, 8.13722038269043, 9.43575668334961, 13.141609191894531, 8.404263496398926, 16.312183380126953, 8.688929557800293, 13.724467277526855, 7.375067234039307, 13.178777694702148, 10.9163236618042]",True,pre2022
151,"[19.519729614257812, 16.06914520263672, 21.462865829467773, 14.788629531860352, 23.212717056274414, 18.447298049926758, 21.21042823791504, 17.654685974121094, 17.321565628051758, 20.523508071899414, 11.629467964172363]",False,pre2022
152,"[8.49657154083252, 14.348367691040039, 12.651318550109863, 18.868947982788086, 13.947225570678711, 11.304308891296387, 9.15422248840332, 13.978898048400879, 11.709320068359375, 14.303971290588379, 7.786535739898682]",False,pre2022
153,"[11.209917068481445, 12.17222785949707, 14.723017692565918, 18.766517639160156, 17.97433090209961, 13.981907844543457, 10.403830528259277, 23.969287872314453, 13.218111991882324, 20.117345809936523, 19.297557830810547]",False,pre2022
154,"[9.8546142578125, 12.628560066223145, 9.884069442749023, 20.894180297851562, 10.960138320922852, 13.223776817321777, 39.675453186035156, 16.964244842529297, 11.318486213684082, 9.595203399658203, 8.449095726013184]",False,pre2022
155,"[11.09694766998291, 26.00177764892578, 19.895296096801758, 24.84407615661621, 14.918558120727539, 19.183637619018555, 16.032798767089844, 23.523849487304688, 15.13666820526123, 17.033447265625, 17.36054039001465]",True,pre2022
156,"[18.654054641723633, 27.565889358520508, 18.929697036743164, 16.857280731201172, 24.50200653076172, 25.084150314331055, 19.272247314453125, 28.484987258911133, 21.336191177368164, 34.81960678100586, 12.700370788574219]",False,pre2022
157,"[35.90671157836914, 40.42707824707031, 30.250141143798828, 28.985923767089844, 25.874414443969727, 35.769046783447266, 23.024255752563477, 35.110191345214844, 28.850051879882812, 31.015958786010742, 18.68526268005371]",False,pre2022
158,"[11.952666282653809, 18.896865844726562, 16.43385124206543, 18.76128387451172, 17.154226303100586, 26.32855224609375, 14.63390064239502, 25.531007766723633, 18.451622009277344, 18.482641220092773, 16.20090103149414]",True,pre2022
159,"[21.20174789428711, 38.79103088378906, 14.975090980529785, 23.419164657592773, 23.624794006347656, 19.760086059570312, 21.979066848754883, 27.845081329345703, 16.789941787719727, 52.16606903076172, 15.248026847839355]",False,pre2022
160,"[18.435678482055664, 26.311784744262695, 20.197912216186523, 30.115177154541016, 21.208106994628906, 18.966371536254883, 17.068899154663086, 26.819046020507812, 16.479631423950195, 43.41029739379883, 14.687225341796875]",False,pre2022
161,"[10.993783950805664, 13.461503028869629, 12.482891082763672, 20.105941772460938, 10.87315559387207, 14.08874797821045, 12.472288131713867, 21.167104721069336, 12.076774597167969, 18.173206329345703, 12.190190315246582]",False,pre2022
162,"[7.352328300476074, 16.14617919921875, 10.221719741821289, 25.591657638549805, 12.113490104675293, 16.550628662109375, 10.701753616333008, 17.46371078491211, 10.837390899658203, 10.058799743652344, 11.546248435974121]",True,pre2022
163,"[10.19276237487793, 19.042879104614258, 14.265421867370605, 14.95901870727539, 11.656222343444824, 22.70895004272461, 14.744512557983398, 27.39461898803711, 13.018869400024414, 12.534210205078125, 15.622352600097656]",True,pre2022
164,"[10.058768272399902, 20.178672790527344, 13.963112831115723, 19.015398025512695, 9.946455001831055, 12.327646255493164, 11.176239013671875, 15.292191505432129, 11.01890754699707, 25.88855743408203, 12.205644607543945]",False,pre2022
165,"[15.78420639038086, 29.456104278564453, 26.704885482788086, 26.100048065185547, 21.4578914642334, 26.807992935180664, 18.092018127441406, 20.343875885009766, 23.296680450439453, 43.3555793762207, 17.184829711914062]",True,pre2022
166,"[15.870715141296387, 11.398276329040527, 18.628170013427734, 22.681461334228516, 22.07685089111328, 26.314632415771484, 22.413442611694336, 22.4821834564209, 16.613672256469727, 27.430395126342773, 17.461883544921875]",False,pre2022
167,"[30.630146026611328, 37.71718978881836, 32.03348159790039, 21.0396671295166, 27.1084041595459, 31.22142791748047, 25.808725357055664, 29.465370178222656, 29.030780792236328, 115.064453125, 23.984338760375977]",False,pre2022
168,"[15.152989387512207, 15.37279987335205, 13.265785217285156, 19.572921752929688, 15.758670806884766, 23.924057006835938, 16.939788818359375, 18.2573184967041, 11.05640983581543, 24.213714599609375, 13.562163352966309]",False,pre2022
169,"[15.100586891174316, 15.189080238342285, 14.604939460754395, 17.783708572387695, 10.909868240356445, 16.444480895996094, 9.553979873657227, 19.60511016845703, 13.57338809967041, 27.194175720214844, 11.589563369750977]",False,pre2022
170,"[13.711590766906738, 26.034021377563477, 17.63337516784668, 23.045917510986328, 12.946507453918457, 14.020748138427734, 14.652958869934082, 17.676982879638672, 19.528751373291016, 14.491931915283203, 12.362724304199219]",False,pre2022
171,"[10.590594291687012, 14.878416061401367, 15.026678085327148, 12.464086532592773, 15.323396682739258, 12.835378646850586, 13.400277137756348, 18.992095947265625, 15.101418495178223, 22.159093856811523, 13.709394454956055]",True,pre2022
172,"[8.23468017578125, 8.937629699707031, 8.752342224121094, 16.492961883544922, 12.1419095993042, 9.523245811462402, 8.940788269042969, 12.204716682434082, 8.866385459899902, 11.180329322814941, 8.79532241821289]",True,pre2022
173,"[10.807421684265137, 15.932583808898926, 17.243940353393555, 32.01719284057617, 25.834495544433594, 18.152217864990234, 15.460526466369629, 21.695674896240234, 12.429594993591309, 15.419804573059082, 16.280622482299805]",True,pre2022
174,"[18.34645652770996, 16.487932205200195, 19.085084915161133, 22.5631103515625, 18.133289337158203, 17.331504821777344, 16.155609130859375, 21.474254608154297, 17.699867248535156, 37.49103546142578, 16.674476623535156]",False,pre2022
175,"[37.63215637207031, 37.008766174316406, 32.46638488769531, 31.634353637695312, 21.75570297241211, 53.89862060546875, 25.926532745361328, 31.4395751953125, 33.53385925292969, 46.74797439575195, 24.523279190063477]",False,pre2022
176,"[10.014193534851074, 20.257076263427734, 14.551212310791016, 15.491900444030762, 14.642377853393555, 14.697668075561523, 11.183904647827148, 12.831694602966309, 11.69330883026123, 14.260845184326172, 10.557926177978516]",True,pre2022
177,"[24.33688735961914, 15.668778419494629, 22.11653709411621, 38.126121520996094, 24.133926391601562, 31.336519241333008, 22.443450927734375, 31.788619995117188, 24.58917999267578, 57.55796813964844, 18.595130920410156]",False,pre2022
178,"[13.881229400634766, 24.632648468017578, 22.01182746887207, 40.50951385498047, 29.455486297607422, 30.283702850341797, 25.52614974975586, 29.21068000793457, 25.804208755493164, 24.647809982299805, 19.525510787963867]",True,pre2022
179,"[15.882654190063477, 15.449468612670898, 14.939647674560547, 16.739524841308594, 14.220170974731445, 17.972530364990234, 15.583426475524902, 14.153040885925293, 13.69580364227295, 29.50200080871582, 10.996570587158203]",False,pre2022
180,"[10.24644660949707, 16.29378318786621, 12.65613079071045, 22.866832733154297, 12.727676391601562, 22.552236557006836, 11.269256591796875, 20.439788818359375, 14.989836692810059, 23.030641555786133, 15.820099830627441]",True,pre2022
181,"[14.414660453796387, 10.467856407165527, 16.5635929107666, 16.299043655395508, 12.480257034301758, 13.901063919067383, 11.027541160583496, 9.80320930480957, 13.040715217590332, 22.442739486694336, 9.584234237670898]",False,pre2022
182,"[12.86742877960205, 19.027393341064453, 18.655336380004883, 17.228069305419922, 14.926755905151367, 21.296920776367188, 13.034289360046387, 16.294113159179688, 14.357830047607422, 24.265520095825195, 17.853307723999023]",True,pre2022
183,"[20.886947631835938, 21.948789596557617, 29.25347900390625, 24.13612937927246, 25.860532760620117, 25.083826065063477, 22.50055503845215, 27.705394744873047, 27.23642349243164, 55.42683029174805, 17.639123916625977]",False,pre2022
184,"[9.874092102050781, 55.59141159057617, 18.694883346557617, 29.087398529052734, 20.56245994567871, 34.71451187133789, 21.671159744262695, 32.57398223876953, 16.006383895874023, 33.229190826416016, 18.339101791381836]",True,pre2022
185,"[16.972129821777344, 21.179906845092773, 10.197928428649902, 25.093013763427734, 16.585548400878906, 17.812334060668945, 40.40000534057617, 20.05298614501953, 14.71076488494873, 17.231929779052734, 15.002239227294922]",False,pre2022
186,"[13.661645889282227, 19.15440559387207, 20.24315643310547, 27.240053176879883, 13.9609956741333, 20.705148696899414, 12.512237548828125, 17.097003936767578, 18.5362491607666, 22.648807525634766, 12.096467971801758]",False,pre2022
187,"[2.8783164024353027, 17.436630249023438, 7.8778533935546875, 22.516353607177734, 14.814754486083984, 16.197725296020508, 14.287675857543945, 17.753253936767578, 9.359436988830566, 18.263200759887695, 12.553027153015137]",True,pre2022
188,"[19.220678329467773, 35.80241394042969, 17.391864776611328, 19.11849021911621, 19.982194900512695, 22.90532875061035, 19.708608627319336, 25.75718116760254, 21.411636352539062, 19.720857620239258, 24.832538604736328]",False,pre2022
189,"[12.494873046875, 17.651229858398438, 16.757925033569336, 23.126420974731445, 19.358043670654297, 16.272865295410156, 13.657551765441895, 16.786231994628906, 17.353445053100586, 19.945568084716797, 15.857121467590332]",True,pre2022
190,"[14.486557006835938, 17.64374542236328, 19.541933059692383, 21.4888973236084, 15.680378913879395, 17.9936580657959, 12.435979843139648, 19.529756546020508, 16.49531364440918, 26.64293670654297, 10.134712219238281]",False,pre2022
191,"[25.3471736907959, 19.41606330871582, 23.74941062927246, 21.288515090942383, 22.057889938354492, 26.091642379760742, 19.64347267150879, 19.93219566345215, 24.552841186523438, 33.5577392578125, 10.539850234985352]",False,pre2022
192,"[19.276819229125977, 24.394561767578125, 21.375051498413086, 24.649349212646484, 25.830591201782227, 26.97692108154297, 27.428380966186523, 22.61050033569336, 23.74911117553711, 25.162887573242188, 15.075851440429688]",False,pre2022
193,"[29.119129180908203, 9.989901542663574, 33.77835464477539, 40.47219467163086, 33.57352828979492, 25.152408599853516, 25.325300216674805, 20.426227569580078, 32.35472869873047, 34.19951629638672, 22.19232940673828]",False,pre2022
194,"[12.371546745300293, 11.415624618530273, 16.766429901123047, 22.240955352783203, 13.55276107788086, 12.93538761138916, 22.976076126098633, 27.67789649963379, 13.847064018249512, 17.504980087280273, 15.455248832702637]",False,pre2022
195,"[18.261232376098633, 17.81696319580078, 19.067874908447266, 17.8233585357666, 13.8975248336792, 21.411846160888672, 14.083431243896484, 22.033018112182617, 15.759215354919434, 97.86380004882812, 15.8137788772583]",False,pre2022
196,"[16.770570755004883, 16.840818405151367, 14.138886451721191, 12.596020698547363, 10.013394355773926, 12.691414833068848, 12.70124340057373, 16.38030433654785, 14.137676239013672, 16.875926971435547, 10.842461585998535]",False,pre2022
197,"[7.8564629554748535, 8.960348129272461, 6.793308734893799, 9.838842391967773, 8.978167533874512, 13.089126586914062, 7.881753444671631, 8.88614273071289, 8.248014450073242, 10.742947578430176, 8.307162284851074]",False,pre2022
198,"[17.012022018432617, 24.607519149780273, 14.008077621459961, 16.20716667175293, 15.427114486694336, 21.05503273010254, 16.515926361083984, 19.043010711669922, 15.705286026000977, 18.302518844604492, 12.450422286987305]",False,pre2022
199,"[11.24137020111084, 15.043665885925293, 14.898298263549805, 17.028305053710938, 14.981565475463867, 16.881145477294922, 12.580402374267578, 16.480201721191406, 12.684187889099121, 28.080245971679688, 10.834588050842285]",False,pre2022
200,"[17.871095657348633, 14.405731201171875, 19.402069091796875, 21.76740264892578, 18.198902130126953, 28.38849639892578, 23.662206649780273, 29.46739959716797, 16.234052658081055, 22.239124298095703, 20.589086532592773]",False,pre2022
201,"[14.590433120727539, 26.241235733032227, 20.192672729492188, 27.248159408569336, 21.817214965820312, 19.38796615600586, 16.771318435668945, 18.53990936279297, 16.478410720825195, 26.21457862854004, 16.22867774963379]",True,pre2022
202,"[14.431686401367188, 23.772897720336914, 21.564002990722656, 25.397411346435547, 21.682435989379883, 37.253509521484375, 16.3729248046875, 20.05484962463379, 19.113344192504883, 17.538198471069336, 18.279300689697266]",True,pre2022
203,"[12.611400604248047, 11.191877365112305, 14.433454513549805, 24.2584285736084, 18.619770050048828, 18.17267417907715, 14.926018714904785, 19.844696044921875, 13.581626892089844, 27.33110237121582, 16.497325897216797]",False,pre2022
204,"[12.361159324645996, 15.89525318145752, 14.918355941772461, 16.691516876220703, 14.440641403198242, 14.197429656982422, 13.281826972961426, 24.911977767944336, 14.062232971191406, 24.098047256469727, 10.8833646774292]",False,pre2022
205,"[8.026795387268066, 10.49202823638916, 9.829569816589355, 13.177461624145508, 11.2924165725708, 13.466712951660156, 10.41398811340332, 17.49702262878418, 10.050491333007812, 16.162628173828125, 9.539828300476074]",True,pre2022
206,"[20.8456974029541, 21.725318908691406, 22.9559326171875, 23.074373245239258, 21.347244262695312, 23.930818557739258, 21.40143394470215, 28.248271942138672, 22.001554489135742, 9.802148818969727, 17.764402389526367]",False,pre2022
207,"[18.769712448120117, 18.277271270751953, 21.744922637939453, 39.77402877807617, 29.14034652709961, 19.108190536499023, 18.417442321777344, 33.029361724853516, 23.945417404174805, 19.427425384521484, 17.546480178833008]",False,pre2022
208,"[28.196453094482422, 26.719757080078125, 32.94024658203125, 26.291654586791992, 40.7038688659668, 21.19864273071289, 29.58972930908203, 43.25484085083008, 26.732812881469727, 60.488643646240234, 15.0479097366333]",False,pre2022
209,"[21.689064025878906, 29.039505004882812, 21.04888916015625, 20.059728622436523, 27.890832901000977, 28.3031063079834, 16.474395751953125, 20.838773727416992, 26.20779800415039, 33.27183151245117, 13.977668762207031]",False,pre2022
210,"[12.4996337890625, 19.9732723236084, 15.963584899902344, 33.34238052368164, 19.81406021118164, 21.536056518554688, 12.504606246948242, 20.7646541595459, 17.53516387939453, 18.8304386138916, 17.176040649414062]",True,pre2022
211,"[15.913723945617676, 17.341318130493164, 17.545621871948242, 21.515411376953125, 14.62574577331543, 18.362377166748047, 27.39923095703125, 17.52906608581543, 15.30429744720459, 13.110798835754395, 4.89937686920166]",False,pre2022
212,"[17.540985107421875, 31.208255767822266, 21.298484802246094, 41.52386474609375, 20.865625381469727, 23.316463470458984, 57.590553283691406, 33.94833755493164, 20.844484329223633, 30.47882652282715, 16.200672149658203]",False,pre2022
213,"[9.962465286254883, 16.592300415039062, 14.179778099060059, 14.662394523620605, 11.0868558883667, 13.093952178955078, 11.059874534606934, 13.147262573242188, 13.133397102355957, 16.34398078918457, 9.780806541442871]",False,pre2022
214,"[9.158881187438965, 15.536849975585938, 11.969974517822266, 21.461318969726562, 9.825216293334961, 14.043952941894531, 10.431295394897461, 20.20366668701172, 10.276443481445312, 14.595784187316895, 12.127657890319824]",True,pre2022
215,"[10.706842422485352, 17.134660720825195, 20.389856338500977, 23.837526321411133, 14.063057899475098, 21.43807601928711, 13.126052856445312, 19.308687210083008, 16.889169692993164, 43.927772521972656, 21.325740814208984]",True,pre2022
216,"[18.034971237182617, 25.704362869262695, 18.716779708862305, 21.343116760253906, 20.90259552001953, 19.481884002685547, 26.505281448364258, 18.052669525146484, 21.81911277770996, 26.56357765197754, 15.197882652282715]",False,pre2022
217,"[15.49151611328125, 27.9141845703125, 23.542545318603516, 24.81208038330078, 24.671669006347656, 23.744003295898438, 22.984569549560547, 23.098466873168945, 17.355314254760742, 33.93818283081055, 23.03298568725586]",True,pre2022
218,"[14.008615493774414, 13.864029884338379, 18.87541389465332, 15.648913383483887, 17.3820858001709, 12.54358196258545, 14.845834732055664, 17.73842430114746, 13.381702423095703, 21.475830078125, 25.84172821044922]",False,pre2022
219,"[9.162321090698242, 11.371490478515625, 10.313863754272461, 13.82854175567627, 11.572876930236816, 10.72298526763916, 7.941190719604492, 14.199105262756348, 8.851513862609863, 23.197824478149414, 13.820602416992188]",False,pre2022
220,"[14.087159156799316, 14.61580753326416, 15.293278694152832, 13.637739181518555, 17.976146697998047, 16.268047332763672, 15.718426704406738, 21.20412254333496, 13.169258117675781, 26.574054718017578, 12.954124450683594]",False,pre2022
221,"[13.250289916992188, 14.961191177368164, 12.659891128540039, 18.998132705688477, 12.619194030761719, 14.59097957611084, 14.077194213867188, 16.78192710876465, 13.81902027130127, 34.457393646240234, 9.825307846069336]",False,pre2022
222,"[22.74398422241211, 16.86405372619629, 18.8399715423584, 20.29904556274414, 16.487834930419922, 22.173648834228516, 19.34103012084961, 24.523700714111328, 13.728387832641602, 28.751262664794922, 15.802751541137695]",False,pre2022
223,"[18.05188751220703, 30.3458251953125, 30.706239700317383, 40.56309509277344, 28.585927963256836, 41.25296401977539, 35.13125991821289, 36.85020446777344, 29.99852180480957, 41.199005126953125, 18.60481071472168]",True,pre2022
224,"[17.113895416259766, 32.02381134033203, 27.860334396362305, 32.10275650024414, 20.32082176208496, 23.356517791748047, 23.066679000854492, 22.467317581176758, 21.737308502197266, 33.76979446411133, 21.01554298400879]",True,pre2022
225,"[13.355420112609863, 14.804790496826172, 17.318204879760742, 24.309139251708984, 18.608741760253906, 15.353408813476562, 21.132261276245117, 21.668075561523438, 14.562516212463379, 12.809237480163574, 17.65212631225586]",False,pre2022
226,"[26.158967971801758, 29.28314971923828, 28.484952926635742, 33.705596923828125, 22.720691680908203, 24.50364875793457, 21.37434196472168, 21.053306579589844, 26.10063934326172, 30.051572799682617, 43.47151565551758]",False,pre2022
227,"[19.521224975585938, 40.595252990722656, 21.591175079345703, 38.28738021850586, 31.910533905029297, 22.688791275024414, 20.209487915039062, 25.5357608795166, 27.16912269592285, 31.468738555908203, 19.32822036743164]",False,pre2022
228,"[8.453524589538574, 12.257112503051758, 43.63164138793945, 22.274869918823242, 8.69808292388916, 15.895848274230957, 11.122577667236328, 16.86065673828125, 12.33152961730957, 15.967779159545898, 11.341041564941406]",True,pre2022
229,"[11.264558792114258, 17.572349548339844, 12.716723442077637, 16.952713012695312, 11.607816696166992, 12.430819511413574, 15.443089485168457, 15.342925071716309, 11.885247230529785, 14.306175231933594, 14.149404525756836]",True,pre2022
230,"[10.64162826538086, 13.316238403320312, 11.486852645874023, 14.447739601135254, 12.286924362182617, 18.089155197143555, 12.570223808288574, 13.371634483337402, 13.198748588562012, 19.440696716308594, 12.297155380249023]",True,pre2022
231,"[10.85519027709961, 12.793449401855469, 18.8123722076416, 19.876028060913086, 16.036388397216797, 40.656829833984375, 17.9552059173584, 37.10574722290039, 13.820292472839355, 13.4552583694458, 15.119340896606445]",True,pre2022
232,"[16.634567260742188, 30.461769104003906, 23.071239471435547, 22.93208122253418, 18.624364852905273, 26.719953536987305, 26.799819946289062, 22.63482093811035, 16.902503967285156, 18.858388900756836, 24.164066314697266]",True,pre2022
233,"[15.581780433654785, 11.662676811218262, 16.123825073242188, 22.591720581054688, 12.932538986206055, 15.934286117553711, 20.001811981201172, 20.77785301208496, 17.193506240844727, 25.361494064331055, 10.739090919494629]",False,pre2022
234,"[21.851545333862305, 29.627094268798828, 29.449054718017578, 33.58094024658203, 37.838802337646484, 26.924354553222656, 33.1688346862793, 37.52389907836914, 32.49387741088867, 31.90636444091797, 29.501550674438477]",True,pre2022
235,"[11.125370025634766, 30.89768409729004, 26.377225875854492, 20.374013900756836, 20.7142333984375, 15.106070518493652, 12.028037071228027, 20.914400100708008, 18.937498092651367, 20.57228660583496, 14.835160255432129]",True,pre2022
236,"[14.95582389831543, 31.36614227294922, 21.60018539428711, 22.57399559020996, 26.275211334228516, 25.864410400390625, 14.789680480957031, 25.02332305908203, 18.896230697631836, 26.69375228881836, 24.346736907958984]",False,pre2022
237,"[9.424642562866211, 11.872466087341309, 12.05551815032959, 18.87788963317871, 13.405284881591797, 12.251368522644043, 9.578689575195312, 10.362889289855957, 11.168665885925293, 19.699310302734375, 11.87475872039795]",True,pre2022
238,"[11.69786548614502, 16.49372100830078, 14.569735527038574, 15.581015586853027, 13.497278213500977, 13.716992378234863, 14.173376083374023, 16.619112014770508, 13.809070587158203, 19.011693954467773, 12.915541648864746]",True,pre2022
239,"[11.745528221130371, 12.826369285583496, 14.011611938476562, 17.985925674438477, 11.964509963989258, 14.10757064819336, 12.824712753295898, 14.470888137817383, 13.073588371276855, 14.710593223571777, 10.008935928344727]",False,pre2022
240,"[12.93723201751709, 12.466039657592773, 14.799327850341797, 16.902978897094727, 12.743551254272461, 13.095775604248047, 13.970195770263672, 17.958942413330078, 12.979035377502441, 23.785558700561523, 9.043044090270996]",False,pre2022
241,"[12.935924530029297, 12.707579612731934, 16.56681251525879, 18.900983810424805, 18.631107330322266, 23.59725570678711, 19.517650604248047, 17.113805770874023, 13.915843963623047, 23.52098846435547, 12.236040115356445]",False,pre2022
242,"[14.8215913772583, 18.915802001953125, 16.54678726196289, 30.99235725402832, 21.605316162109375, 24.188413619995117, 21.969213485717773, 23.516637802124023, 17.455780029296875, 34.088504791259766, 27.6324405670166]",True,pre2022
243,"[25.287572860717773, 15.057287216186523, 25.903196334838867, 35.081844329833984, 22.757692337036133, 19.94889259338379, 16.30393409729004, 17.52468490600586, 21.905637741088867, 28.962629318237305, 13.15997314453125]",False,pre2022
244,"[12.627277374267578, 20.22382164001465, 17.34302520751953, 16.129573822021484, 12.571065902709961, 16.581022262573242, 10.846973419189453, 23.123939514160156, 14.412656784057617, 28.77678108215332, 14.471826553344727]",False,pre2022
245,"[15.734245300292969, 13.265338897705078, 19.763111114501953, 15.550569534301758, 12.877497673034668, 13.563699722290039, 15.371260643005371, 13.244948387145996, 15.933632850646973, 30.55423927307129, 12.366082191467285]",False,pre2022
246,"[16.09556770324707, 15.177249908447266, 20.00800323486328, 20.627721786499023, 17.78118133544922, 21.89116668701172, 12.76767349243164, 20.957077026367188, 15.150684356689453, 28.646007537841797, 12.153274536132812]",False,pre2022
247,"[10.494335174560547, 19.829187393188477, 16.223907470703125, 17.309677124023438, 11.17387580871582, 12.366683959960938, 10.414921760559082, 14.209227561950684, 12.381573677062988, 55.91569900512695, 12.10898208618164]",False,pre2022
248,"[19.64260482788086, 23.969589233398438, 18.80097007751465, 23.228607177734375, 21.019386291503906, 27.788516998291016, 20.279386520385742, 22.283714294433594, 18.681093215942383, 27.720035552978516, 18.31185531616211]",False,pre2022
249,"[12.793375968933105, 15.826407432556152, 17.476877212524414, 18.076553344726562, 18.219348907470703, 22.384817123413086, 14.14138412475586, 26.977602005004883, 15.969088554382324, 56.64529800415039, 14.928324699401855]",True,pre2022
250,"[7.724190711975098, 11.967497825622559, 9.625368118286133, 15.581205368041992, 14.070828437805176, 15.742549896240234, 9.217522621154785, 13.140679359436035, 10.337263107299805, 19.032560348510742, 8.398416519165039]",True,pre2022
251,"[12.043268203735352, 13.8572359085083, 18.172687530517578, 18.112268447875977, 14.708927154541016, 22.570213317871094, 18.53974151611328, 31.083694458007812, 19.150310516357422, 20.857219696044922, 14.226654052734375]",True,pre2022
252,"[10.024578094482422, 21.469594955444336, 13.051502227783203, 19.516328811645508, 11.351905822753906, 15.58130168914795, 10.41793155670166, 13.99394702911377, 12.530092239379883, 32.47907638549805, 11.277602195739746]",True,pre2022
253,"[20.903249740600586, 23.430143356323242, 26.28060531616211, 23.690319061279297, 27.56387710571289, 27.804004669189453, 23.092172622680664, 30.401796340942383, 22.202590942382812, 24.543729782104492, 17.120792388916016]",False,pre2022
