,perplexity_scores,correct,label
127,"[10.134288787841797, 19.11785125732422, 15.248717308044434, 16.232276916503906, 13.932117462158203, 15.405348777770996, 11.088526725769043, 13.36306381225586, 14.141697883605957, 26.416654586791992, 10.951972961425781]",True,pre2022
128,"[11.393318176269531, 13.970878601074219, 11.53995418548584, 19.855968475341797, 11.889122009277344, 12.88699722290039, 11.210384368896484, 16.36977767944336, 13.45528793334961, 11.875027656555176, 15.672078132629395]",False,pre2022
129,"[6.853002071380615, 6.841619968414307, 11.188404083251953, 10.025763511657715, 11.60361385345459, 9.279067039489746, 13.721081733703613, 16.630550384521484, 8.639542579650879, 13.076824188232422, 7.425477027893066]",False,pre2022
130,"[6.599408149719238, 14.330901145935059, 13.181134223937988, 17.098352432250977, 10.22391128540039, 17.891679763793945, 14.00968074798584, 27.26935386657715, 14.830541610717773, 12.048952102661133, 9.577995300292969]",True,pre2022
131,"[11.438719749450684, 12.1185302734375, 11.601497650146484, 11.471394538879395, 13.052173614501953, 12.965736389160156, 12.26154899597168, 14.03566837310791, 10.968995094299316, 16.82818603515625, 12.25917911529541]",False,pre2022
132,"[22.960464477539062, 13.511286735534668, 31.859895706176758, 25.346006393432617, 13.69711971282959, 19.55499267578125, 21.64109992980957, 33.744773864746094, 25.83279037475586, 95.69621276855469, 18.95608139038086]",False,pre2022
133,"[19.68100357055664, 14.244150161743164, 17.613256454467773, 27.990230560302734, 23.138940811157227, 18.710119247436523, 52.348968505859375, 24.816091537475586, 19.830379486083984, 10.200325965881348, 9.81625747680664]",False,pre2022
134,"[6.016900539398193, 12.474177360534668, 12.812490463256836, 9.46874713897705, 7.883315086364746, 10.085688591003418, 10.989764213562012, 10.656204223632812, 8.004477500915527, 11.906570434570312, 16.94781494140625]",True,pre2022
135,"[3.6505279541015625, 14.433984756469727, 12.864710807800293, 17.88033676147461, 12.559978485107422, 17.578763961791992, 14.236830711364746, 17.708839416503906, 11.760570526123047, 16.75971031188965, 11.155755996704102]",True,pre2022
136,"[9.043479919433594, 15.271700859069824, 10.936792373657227, 15.907703399658203, 9.685317039489746, 11.237283706665039, 10.934497833251953, 11.58725357055664, 11.72592544555664, 18.0638427734375, 10.474641799926758]",True,pre2022
137,"[1.4479261636734009, 19.496335983276367, 7.926844596862793, 13.116474151611328, 5.401924133300781, 19.565858840942383, 9.957032203674316, 11.890425682067871, 6.9500508308410645, 12.209634780883789, 13.6212739944458]",True,pre2022
138,"[6.184076309204102, 11.473760604858398, 9.053452491760254, 10.63543701171875, 9.257292747497559, 10.457694053649902, 7.671201229095459, 12.459440231323242, 10.00143814086914, 14.947731971740723, 12.870429039001465]",True,pre2022
139,"[19.86773681640625, 31.12529182434082, 25.438451766967773, 26.37664794921875, 22.962501525878906, 27.307512283325195, 26.006420135498047, 23.88626480102539, 24.27721405029297, 45.282798767089844, 19.27490234375]",False,pre2022
140,"[14.993204116821289, 26.992612838745117, 20.998119354248047, 24.59035301208496, 17.68700408935547, 25.037843704223633, 16.213680267333984, 22.156827926635742, 18.574012756347656, 29.984956741333008, 16.62876319885254]",True,pre2022
141,"[12.806229591369629, 25.82341766357422, 13.556674003601074, 22.453378677368164, 13.968510627746582, 17.651975631713867, 14.428451538085938, 22.813995361328125, 13.996546745300293, 27.282060623168945, 9.460041046142578]",False,pre2022
142,"[1.5444856882095337, 6.472573757171631, 7.475093841552734, 18.344816207885742, 12.1860990524292, 10.6919527053833, 9.193016052246094, 11.180398941040039, 7.069205284118652, 5.4050822257995605, 11.606518745422363]",True,pre2022
143,"[36.787841796875, 68.07786560058594, 23.98568344116211, 27.57135772705078, 28.094287872314453, 34.04505920410156, 23.100778579711914, 28.344865798950195, 24.456127166748047, 62.49446105957031, 8.524401664733887]",False,pre2022
144,"[25.797012329101562, 45.424808502197266, 30.912368774414062, 27.894550323486328, 24.4005184173584, 23.38214683532715, 19.849157333374023, 24.225339889526367, 26.823497772216797, 51.2374382019043, 15.280755043029785]",False,pre2022
145,"[10.788509368896484, 24.2839412689209, 22.066890716552734, 21.994163513183594, 17.906333923339844, 32.23904800415039, 15.439327239990234, 23.087482452392578, 15.003466606140137, 18.629596710205078, 20.73653793334961]",True,pre2022
146,"[9.388056755065918, 7.623944282531738, 8.631377220153809, 11.590767860412598, 9.973875045776367, 11.644949913024902, 7.555863380432129, 20.364301681518555, 8.68111515045166, 11.381062507629395, 9.975446701049805]",False,pre2022
147,"[4.242457866668701, 14.42971134185791, 12.202181816101074, 17.41564178466797, 12.055331230163574, 19.338573455810547, 9.835722923278809, 15.626458168029785, 13.782626152038574, 21.162033081054688, 9.790528297424316]",True,pre2022
148,"[11.90397834777832, 15.640581130981445, 11.103421211242676, 17.6551570892334, 11.453153610229492, 15.377569198608398, 11.673891067504883, 14.544431686401367, 12.346264839172363, 22.58295440673828, 12.92873764038086]",False,pre2022
149,"[12.308694839477539, 19.111736297607422, 20.837284088134766, 25.77118682861328, 15.346503257751465, 26.23937225341797, 15.978564262390137, 19.614227294921875, 17.93166732788086, 16.62798500061035, 19.559375762939453]",True,pre2022
150,"[1.8090460300445557, 8.25410270690918, 9.679319381713867, 13.35954761505127, 8.711177825927734, 16.90615463256836, 8.5184965133667, 12.288992881774902, 8.485590934753418, 11.567090034484863, 10.830863952636719]",True,pre2022
151,"[16.892587661743164, 15.627326011657715, 18.446792602539062, 7.410286903381348, 19.741472244262695, 17.58987045288086, 19.483556747436523, 15.0823335647583, 15.336389541625977, 20.06098175048828, 11.076475143432617]",False,pre2022
152,"[7.942663669586182, 12.006759643554688, 11.78472900390625, 17.4129581451416, 12.10219955444336, 10.43221378326416, 8.149646759033203, 14.29591178894043, 10.271431922912598, 12.646198272705078, 8.142410278320312]",True,pre2022
153,"[10.494977951049805, 10.182849884033203, 12.663661003112793, 15.616145133972168, 16.062833786010742, 12.921545028686523, 8.981857299804688, 18.318506240844727, 12.633821487426758, 17.450279235839844, 17.053089141845703]",False,pre2022
154,"[8.513669967651367, 11.043240547180176, 9.771963119506836, 17.483932495117188, 9.906425476074219, 12.442756652832031, 31.180559158325195, 14.80674934387207, 9.753100395202637, 8.569182395935059, 9.347265243530273]",True,pre2022
155,"[10.642297744750977, 27.67563247680664, 18.005481719970703, 22.22287368774414, 13.16993236541748, 16.66314697265625, 14.798999786376953, 20.481508255004883, 14.300436019897461, 17.255661010742188, 16.93187713623047]",True,pre2022
156,"[13.74472427368164, 28.28656578063965, 18.111797332763672, 15.623172760009766, 19.05881118774414, 22.292236328125, 16.221872329711914, 24.839752197265625, 18.38534927368164, 29.034961700439453, 11.567737579345703]",False,pre2022
157,"[18.918319702148438, 24.32626724243164, 18.439586639404297, 18.02788734436035, 16.50779151916504, 23.67621421813965, 17.296655654907227, 22.945711135864258, 16.9934139251709, 21.12412452697754, 12.927532196044922]",False,pre2022
158,"[11.845701217651367, 13.66298770904541, 15.344977378845215, 15.380616188049316, 15.631421089172363, 23.3051815032959, 12.367877960205078, 22.23398780822754, 14.46782112121582, 15.468405723571777, 12.870698928833008]",True,pre2022
159,"[15.581788063049316, 30.67068862915039, 12.938364028930664, 19.648080825805664, 20.856847763061523, 15.842554092407227, 19.052074432373047, 20.474058151245117, 12.378382682800293, 39.312156677246094, 13.820032119750977]",False,pre2022
160,"[16.423616409301758, 22.082489013671875, 18.415246963500977, 32.18954849243164, 18.067861557006836, 17.917587280273438, 17.38646697998047, 23.365266799926758, 15.112699508666992, 38.08070755004883, 13.974899291992188]",False,pre2022
161,"[8.465849876403809, 11.597841262817383, 11.210692405700684, 17.200225830078125, 9.850393295288086, 13.199380874633789, 10.318346977233887, 19.47197914123535, 11.521834373474121, 18.015989303588867, 11.798112869262695]",True,pre2022
162,"[5.649519443511963, 14.460110664367676, 8.676612854003906, 20.11762237548828, 10.200967788696289, 16.711820602416992, 9.458715438842773, 16.397645950317383, 9.470742225646973, 7.997448444366455, 12.323943138122559]",True,pre2022
163,"[8.520779609680176, 16.142353057861328, 14.262113571166992, 13.819817543029785, 9.931197166442871, 17.638160705566406, 13.539993286132812, 25.615623474121094, 10.91784381866455, 11.373367309570312, 13.950105667114258]",True,pre2022
164,"[9.940049171447754, 19.117040634155273, 11.81842041015625, 17.494291305541992, 8.403331756591797, 13.628167152404785, 12.03416919708252, 13.750194549560547, 9.816171646118164, 25.04388427734375, 11.912075996398926]",False,pre2022
165,"[14.971261024475098, 25.75172233581543, 24.177406311035156, 24.01497459411621, 18.541032791137695, 25.7691650390625, 14.843067169189453, 15.678356170654297, 23.413915634155273, 41.784175872802734, 15.122665405273438]",False,pre2022
166,"[15.591093063354492, 10.299564361572266, 16.250947952270508, 21.597503662109375, 20.153316497802734, 22.90569496154785, 21.376182556152344, 20.456409454345703, 15.023146629333496, 27.01213836669922, 16.71630096435547]",False,pre2022
167,"[22.74057388305664, 26.991352081298828, 31.06965446472168, 19.724994659423828, 24.508737564086914, 22.227352142333984, 20.216777801513672, 22.94330406188965, 26.025829315185547, 70.57535552978516, 20.204345703125]",False,pre2022
168,"[13.36106014251709, 12.57349681854248, 13.075936317443848, 16.111743927001953, 13.675407409667969, 17.442596435546875, 14.840165138244629, 13.505788803100586, 9.074853897094727, 22.639904022216797, 13.484923362731934]",False,pre2022
169,"[12.564608573913574, 12.486021995544434, 12.09092903137207, 15.789505958557129, 9.659136772155762, 15.025030136108398, 8.917149543762207, 16.99223518371582, 11.774205207824707, 26.55487632751465, 11.086809158325195]",False,pre2022
170,"[11.667265892028809, 21.934993743896484, 13.110098838806152, 20.54462242126465, 11.214736938476562, 13.671919822692871, 14.205277442932129, 14.283248901367188, 15.55791187286377, 14.245155334472656, 11.790562629699707]",False,pre2022
171,"[9.51491928100586, 11.153149604797363, 11.32509994506836, 10.822869300842285, 12.487990379333496, 10.348531723022461, 12.25427532196045, 15.236186981201172, 12.57252311706543, 18.74681854248047, 11.073368072509766]",True,pre2022
172,"[8.349321365356445, 8.57766342163086, 8.550580978393555, 14.456088066101074, 11.825883865356445, 10.326175689697266, 8.742887496948242, 11.010866165161133, 8.690353393554688, 10.189718246459961, 9.15088176727295]",True,pre2022
173,"[2.8633291721343994, 11.847862243652344, 13.826640129089355, 21.857439041137695, 23.659690856933594, 17.783039093017578, 14.61870288848877, 21.11995506286621, 10.371750831604004, 11.482925415039062, 14.936210632324219]",True,pre2022
174,"[17.70905113220215, 13.448087692260742, 15.859877586364746, 21.190715789794922, 14.872912406921387, 14.880441665649414, 13.705766677856445, 19.6249942779541, 14.233229637145996, 31.386594772338867, 16.097932815551758]",False,pre2022
175,"[30.31551742553711, 26.252042770385742, 26.105554580688477, 25.294254302978516, 18.841114044189453, 39.73387908935547, 20.570741653442383, 23.147167205810547, 24.290761947631836, 32.66209030151367, 20.757511138916016]",False,pre2022
176,"[8.952394485473633, 20.10430335998535, 12.24267578125, 12.961183547973633, 12.591052055358887, 12.68923282623291, 9.86307144165039, 10.325791358947754, 9.98455810546875, 11.346550941467285, 9.913002967834473]",True,pre2022
177,"[20.14784812927246, 15.04604434967041, 18.6058349609375, 28.2287540435791, 19.20428466796875, 24.331342697143555, 19.505815505981445, 28.552993774414062, 20.795440673828125, 54.408870697021484, 17.538244247436523]",False,pre2022
178,"[2.4744882583618164, 22.732215881347656, 19.451244354248047, 30.281768798828125, 22.300844192504883, 25.855926513671875, 21.477352142333984, 24.814559936523438, 23.280534744262695, 24.343603134155273, 16.372385025024414]",True,pre2022
179,"[14.671304702758789, 11.25531005859375, 13.05239486694336, 13.853199005126953, 10.512801170349121, 14.37271785736084, 13.669099807739258, 12.595093727111816, 10.924478530883789, 29.41640281677246, 9.058023452758789]",False,pre2022
180,"[8.893603324890137, 13.81624984741211, 10.931583404541016, 21.51021957397461, 10.173300743103027, 18.521677017211914, 10.415790557861328, 16.753257751464844, 12.269342422485352, 19.845613479614258, 15.148831367492676]",True,pre2022
181,"[14.448393821716309, 10.067766189575195, 14.993289947509766, 15.3622407913208, 12.163962364196777, 13.347455024719238, 10.34733772277832, 9.3893461227417, 13.064091682434082, 20.620386123657227, 8.16366958618164]",False,pre2022
182,"[7.006885051727295, 14.709625244140625, 14.412602424621582, 13.502392768859863, 11.280665397644043, 18.56733512878418, 11.088841438293457, 13.201058387756348, 10.760272979736328, 19.91023826599121, 16.55821990966797]",True,pre2022
183,"[19.1066837310791, 16.927749633789062, 21.89959716796875, 24.918357849121094, 22.017858505249023, 20.558176040649414, 16.70175552368164, 23.585983276367188, 18.082599639892578, 42.59356689453125, 14.962172508239746]",False,pre2022
184,"[3.3804690837860107, 42.823734283447266, 11.931734085083008, 28.749143600463867, 16.1649112701416, 31.355173110961914, 17.277212142944336, 25.793224334716797, 13.576896667480469, 32.085723876953125, 16.403095245361328]",True,pre2022
185,"[13.285871505737305, 18.119464874267578, 8.70073127746582, 19.056453704833984, 14.752628326416016, 16.40140724182129, 33.269405364990234, 16.433137893676758, 13.975249290466309, 15.544279098510742, 14.111960411071777]",False,pre2022
186,"[12.997271537780762, 15.524882316589355, 18.028810501098633, 25.923721313476562, 12.294161796569824, 19.08702278137207, 10.64704418182373, 16.120126724243164, 16.268932342529297, 18.18024444580078, 11.026021003723145]",False,pre2022
187,"[2.3901426792144775, 13.786510467529297, 7.119756698608398, 21.136981964111328, 12.686737060546875, 14.241780281066895, 14.849133491516113, 16.936662673950195, 9.843127250671387, 14.661870956420898, 12.281084060668945]",True,pre2022
188,"[17.559412002563477, 32.19066619873047, 15.472156524658203, 13.883138656616211, 17.72404670715332, 17.270889282226562, 16.805809020996094, 24.373313903808594, 18.565963745117188, 16.85320472717285, 18.74479866027832]",False,pre2022
189,"[10.155896186828613, 13.150362968444824, 17.394365310668945, 17.23916244506836, 17.783153533935547, 13.408170700073242, 11.949429512023926, 14.860318183898926, 13.888773918151855, 17.84942626953125, 15.370498657226562]",True,pre2022
190,"[11.15706729888916, 15.991521835327148, 14.152156829833984, 17.755598068237305, 13.33604907989502, 13.962773323059082, 11.156585693359375, 14.609710693359375, 13.59067440032959, 19.53074836730957, 9.58260726928711]",False,pre2022
191,"[12.443279266357422, 18.94855499267578, 23.415294647216797, 20.00528907775879, 16.438236236572266, 24.639942169189453, 17.33917236328125, 18.732784271240234, 21.80501365661621, 30.27106285095215, 10.7346773147583]",False,pre2022
192,"[14.995087623596191, 23.060102462768555, 18.972169876098633, 21.228302001953125, 24.908586502075195, 22.369409561157227, 21.223594665527344, 19.61563491821289, 20.061994552612305, 22.475257873535156, 14.131488800048828]",False,pre2022
193,"[26.114276885986328, 9.327409744262695, 28.991273880004883, 32.688079833984375, 26.211910247802734, 22.77107048034668, 21.896469116210938, 20.241153717041016, 28.666210174560547, 28.54521369934082, 19.081222534179688]",False,pre2022
194,"[12.501428604125977, 10.447005271911621, 13.717591285705566, 17.963075637817383, 12.093206405639648, 11.528921127319336, 17.259614944458008, 21.85639190673828, 12.00280475616455, 15.600065231323242, 14.77271556854248]",False,pre2022
195,"[17.04201316833496, 14.388623237609863, 18.073570251464844, 15.21059513092041, 11.477394104003906, 19.446134567260742, 12.857151985168457, 18.213315963745117, 15.377602577209473, 74.61540222167969, 14.322478294372559]",False,pre2022
196,"[13.68531608581543, 15.236873626708984, 12.446118354797363, 12.370369911193848, 9.673372268676758, 11.97640609741211, 12.552877426147461, 14.897200584411621, 12.122197151184082, 16.33848762512207, 9.795317649841309]",False,pre2022
197,"[7.115171909332275, 8.712424278259277, 6.663040637969971, 9.071483612060547, 8.489035606384277, 12.246234893798828, 7.290796279907227, 9.027581214904785, 7.994871139526367, 11.463881492614746, 8.503591537475586]",False,pre2022
198,"[14.134716987609863, 20.97262191772461, 12.539793014526367, 15.366951942443848, 13.444169998168945, 20.19033432006836, 13.801921844482422, 15.457680702209473, 13.234689712524414, 16.975341796875, 12.11141300201416]",False,pre2022
199,"[2.223949909210205, 12.439425468444824, 9.545008659362793, 14.627886772155762, 12.921890258789062, 14.022485733032227, 10.478740692138672, 13.8287992477417, 9.619823455810547, 22.14983558654785, 9.67434310913086]",True,pre2022
200,"[12.625895500183105, 13.150081634521484, 17.89663314819336, 17.369070053100586, 16.08053970336914, 24.747713088989258, 18.880706787109375, 22.34087371826172, 13.991125106811523, 16.713024139404297, 18.092493057250977]",True,pre2022
201,"[14.369733810424805, 23.954181671142578, 16.272092819213867, 20.298633575439453, 18.274927139282227, 16.71365737915039, 16.358888626098633, 19.08746910095215, 13.070687294006348, 26.13143539428711, 14.045245170593262]",False,pre2022
202,"[10.863133430480957, 20.258882522583008, 19.84764289855957, 19.414562225341797, 17.331443786621094, 32.229679107666016, 15.340628623962402, 18.62384605407715, 16.343883514404297, 17.317489624023438, 16.25469207763672]",True,pre2022
203,"[10.36408805847168, 9.860762596130371, 12.75456714630127, 20.115278244018555, 14.164724349975586, 15.120044708251953, 10.848540306091309, 15.038036346435547, 11.177638053894043, 21.53941535949707, 14.914958953857422]",False,pre2022
204,"[10.026483535766602, 11.836743354797363, 11.70887279510498, 11.982637405395508, 10.043644905090332, 10.962623596191406, 10.696284294128418, 19.635250091552734, 11.009320259094238, 18.40546226501465, 8.41241455078125]",False,pre2022
205,"[6.186572074890137, 7.028576374053955, 6.934858322143555, 10.650971412658691, 8.508038520812988, 10.956969261169434, 8.701872825622559, 14.82900333404541, 7.660240650177002, 14.149876594543457, 7.411126136779785]",True,pre2022
206,"[15.362603187561035, 19.922868728637695, 17.725854873657227, 21.630647659301758, 17.95057487487793, 20.94410514831543, 16.25011444091797, 22.305315017700195, 17.538537979125977, 10.593076705932617, 14.886580467224121]",False,pre2022
207,"[15.334627151489258, 13.911909103393555, 16.37189483642578, 29.465087890625, 22.93414306640625, 14.326231002807617, 16.94991683959961, 25.076807022094727, 20.274648666381836, 14.167112350463867, 13.515398025512695]",False,pre2022
208,"[21.76323127746582, 19.81945037841797, 24.2205867767334, 22.156051635742188, 35.40412902832031, 18.57257843017578, 26.43744659423828, 28.454692840576172, 22.329845428466797, 46.90188980102539, 12.462387084960938]",False,pre2022
209,"[19.69182586669922, 25.699600219726562, 17.62259864807129, 18.63931655883789, 24.26230239868164, 25.401723861694336, 14.298973083496094, 18.339468002319336, 21.68834114074707, 31.281169891357422, 11.8582763671875]",False,pre2022
210,"[11.012275695800781, 16.098243713378906, 14.82175350189209, 26.264068603515625, 19.178356170654297, 21.782495498657227, 11.462285041809082, 18.758586883544922, 15.411105155944824, 14.744453430175781, 17.026901245117188]",True,pre2022
211,"[13.39624309539795, 15.063151359558105, 13.983057975769043, 17.55265998840332, 12.851512908935547, 15.940601348876953, 25.1411075592041, 15.04896068572998, 12.377606391906738, 11.915353775024414, 5.001431465148926]",False,pre2022
212,"[13.992819786071777, 24.043882369995117, 17.725475311279297, 34.56428527832031, 18.48688507080078, 21.79738998413086, 52.4919319152832, 24.34622573852539, 17.929407119750977, 25.842485427856445, 15.532249450683594]",True,pre2022
213,"[4.587719917297363, 13.95709228515625, 10.594437599182129, 12.75798225402832, 8.35251235961914, 12.289154052734375, 10.315361022949219, 11.373955726623535, 9.003631591796875, 12.782817840576172, 8.64071273803711]",True,pre2022
214,"[8.57435131072998, 13.920273780822754, 10.927033424377441, 19.54314422607422, 8.367854118347168, 13.245911598205566, 8.823122024536133, 18.58007049560547, 9.579411506652832, 13.739171028137207, 12.451974868774414]",False,pre2022
215,"[9.105023384094238, 15.842829704284668, 19.395427703857422, 22.477380752563477, 12.712958335876465, 21.92871856689453, 11.255144119262695, 18.546642303466797, 14.836121559143066, 38.53750991821289, 19.138347625732422]",True,pre2022
216,"[14.781840324401855, 19.316753387451172, 15.224030494689941, 19.932247161865234, 17.48236083984375, 15.587718963623047, 19.1080265045166, 15.008393287658691, 18.331377029418945, 24.086259841918945, 12.749534606933594]",False,pre2022
217,"[12.431699752807617, 21.829227447509766, 19.748720169067383, 22.205787658691406, 19.31492042541504, 20.780893325805664, 20.682605743408203, 20.398788452148438, 14.251072883605957, 38.10665512084961, 19.812406539916992]",True,pre2022
218,"[11.028572082519531, 11.492533683776855, 18.5311336517334, 12.738019943237305, 15.250000953674316, 10.99055004119873, 12.592547416687012, 16.56287384033203, 11.290114402770996, 18.91992950439453, 22.120140075683594]",False,pre2022
219,"[6.79545783996582, 10.34594440460205, 8.969658851623535, 11.85499095916748, 10.230231285095215, 8.935722351074219, 6.954848766326904, 13.65078353881836, 7.744260787963867, 17.395713806152344, 11.673083305358887]",True,pre2022
220,"[4.8796796798706055, 11.663813591003418, 12.444207191467285, 12.022001266479492, 13.005058288574219, 13.0844087600708, 12.665853500366211, 18.102550506591797, 10.989541053771973, 19.489810943603516, 11.396702766418457]",True,pre2022
221,"[9.765153884887695, 11.904892921447754, 10.39478588104248, 15.850472450256348, 10.230011940002441, 12.962577819824219, 11.869383811950684, 13.849421501159668, 10.905549049377441, 25.92267608642578, 10.084024429321289]",True,pre2022
222,"[14.325961112976074, 13.813055038452148, 14.622272491455078, 19.491865158081055, 13.90500545501709, 19.155315399169922, 14.142341613769531, 19.40072250366211, 12.765680313110352, 23.937877655029297, 17.102069854736328]",False,pre2022
223,"[14.918529510498047, 22.864957809448242, 23.653352737426758, 33.1957893371582, 22.807485580444336, 29.371936798095703, 29.689857482910156, 29.126636505126953, 19.734920501708984, 29.915699005126953, 16.172006607055664]",True,pre2022
224,"[15.45710563659668, 26.98906135559082, 23.665491104125977, 26.811113357543945, 19.439054489135742, 23.277965545654297, 21.844024658203125, 23.39560317993164, 19.510154724121094, 29.9184513092041, 17.623746871948242]",True,pre2022
225,"[12.325788497924805, 11.519763946533203, 14.687382698059082, 21.02487564086914, 17.40604019165039, 13.133139610290527, 16.817485809326172, 17.49107551574707, 11.717001914978027, 12.263282775878906, 13.750502586364746]",False,pre2022
226,"[18.499671936035156, 20.309268951416016, 23.63471031188965, 25.953887939453125, 17.477577209472656, 20.497119903564453, 16.741899490356445, 17.72394561767578, 20.50638771057129, 27.15106773376465, 38.09550857543945]",False,pre2022
227,"[17.00577735900879, 31.233251571655273, 17.397123336791992, 29.15128517150879, 24.07614517211914, 22.55152130126953, 16.562286376953125, 21.310619354248047, 21.926925659179688, 25.45800018310547, 17.478073120117188]",False,pre2022
228,"[4.5502400398254395, 10.800481796264648, 24.82814598083496, 18.136112213134766, 6.369533061981201, 13.039958953857422, 10.160003662109375, 14.630269050598145, 10.156542778015137, 12.784466743469238, 10.639192581176758]",True,pre2022
229,"[11.235997200012207, 16.402372360229492, 11.652623176574707, 14.693869590759277, 10.323286056518555, 12.423806190490723, 14.65894889831543, 13.342409133911133, 9.90488338470459, 13.393336296081543, 13.324677467346191]",False,pre2022
230,"[7.008083820343018, 10.943120002746582, 9.520240783691406, 12.225533485412598, 10.7987642288208, 15.408661842346191, 10.925897598266602, 12.241847038269043, 11.218595504760742, 15.930916786193848, 11.529402732849121]",True,pre2022
231,"[11.244688987731934, 12.068188667297363, 17.876447677612305, 16.494285583496094, 14.941717147827148, 33.09836196899414, 17.680988311767578, 37.01152038574219, 13.116386413574219, 12.965377807617188, 15.427857398986816]",True,pre2022
232,"[15.72718334197998, 27.979108810424805, 21.253501892089844, 19.99812126159668, 16.14178466796875, 24.385385513305664, 26.67966651916504, 21.26412582397461, 15.578720092773438, 17.604873657226562, 21.82528305053711]",False,pre2022
233,"[5.286572456359863, 8.678223609924316, 11.398104667663574, 16.99834632873535, 10.599958419799805, 13.462276458740234, 16.684494018554688, 16.248870849609375, 13.555889129638672, 18.814655303955078, 10.001638412475586]",True,pre2022
234,"[15.718685150146484, 20.840055465698242, 23.08604621887207, 29.338376998901367, 27.411985397338867, 23.78550148010254, 31.4468994140625, 32.53314971923828, 24.83021354675293, 29.278640747070312, 24.084692001342773]",True,pre2022
235,"[3.404000997543335, 18.740768432617188, 18.243072509765625, 19.056779861450195, 12.16772747039795, 13.120827674865723, 10.072274208068848, 17.784534454345703, 14.69815444946289, 16.45636558532715, 12.860453605651855]",True,pre2022
236,"[13.012474060058594, 27.384267807006836, 17.947750091552734, 19.85564613342285, 22.97691535949707, 21.45182991027832, 12.670166969299316, 23.848634719848633, 16.468414306640625, 26.108461380004883, 22.17227554321289]",False,pre2022
237,"[4.016827583312988, 10.87317943572998, 10.486111640930176, 16.431249618530273, 10.058197975158691, 11.376559257507324, 8.434675216674805, 10.253191947937012, 9.466848373413086, 18.795547485351562, 10.968765258789062]",True,pre2022
238,"[10.686697006225586, 15.10690689086914, 12.146015167236328, 13.591604232788086, 11.87395191192627, 12.738359451293945, 12.216830253601074, 13.541020393371582, 12.564889907836914, 16.357641220092773, 12.23284912109375]",True,pre2022
239,"[6.859034538269043, 11.22419261932373, 11.303070068359375, 16.215717315673828, 9.896163940429688, 11.866087913513184, 10.70083999633789, 12.905338287353516, 10.151403427124023, 11.783461570739746, 9.10854721069336]",True,pre2022
240,"[9.33506965637207, 9.998634338378906, 10.87918758392334, 17.40707778930664, 11.84826946258545, 12.016898155212402, 12.015015602111816, 14.919760704040527, 10.536290168762207, 16.678274154663086, 8.088282585144043]",False,pre2022
241,"[10.938088417053223, 11.484596252441406, 15.58007526397705, 15.697723388671875, 17.334671020507812, 19.489545822143555, 15.586882591247559, 17.399520874023438, 12.187458992004395, 17.804025650024414, 11.14594554901123]",True,pre2022
242,"[14.163488388061523, 15.78250503540039, 15.09648323059082, 25.90027618408203, 19.200420379638672, 24.580364227294922, 17.399076461791992, 23.73127555847168, 17.67228126525879, 31.1353702545166, 28.363632202148438]",True,pre2022
243,"[21.07706642150879, 13.290372848510742, 21.341753005981445, 26.650821685791016, 18.699987411499023, 16.114805221557617, 14.598477363586426, 14.875533103942871, 17.28372573852539, 23.088165283203125, 11.124181747436523]",False,pre2022
244,"[11.757707595825195, 16.772369384765625, 14.423357963562012, 13.751486778259277, 9.94939136505127, 14.800675392150879, 9.030875205993652, 19.523462295532227, 11.803196907043457, 26.698768615722656, 12.213085174560547]",False,pre2022
245,"[11.865199089050293, 12.464580535888672, 19.33295249938965, 15.014763832092285, 11.507153511047363, 12.646445274353027, 13.147786140441895, 11.586700439453125, 14.946958541870117, 24.91344451904297, 11.212138175964355]",False,pre2022
246,"[12.430994033813477, 15.232547760009766, 18.28899574279785, 17.314348220825195, 14.276299476623535, 21.417829513549805, 10.903404235839844, 18.406211853027344, 12.781867027282715, 24.50313949584961, 10.149113655090332]",False,pre2022
247,"[7.5413665771484375, 16.295787811279297, 13.598196983337402, 15.19210433959961, 8.869848251342773, 10.792113304138184, 8.532781600952148, 12.026932716369629, 9.578104972839355, 68.59387969970703, 11.672532081604004]",True,pre2022
248,"[15.797337532043457, 19.511960983276367, 15.64297103881836, 17.275976181030273, 16.0236759185791, 22.057506561279297, 17.305191040039062, 19.03978157043457, 14.987171173095703, 17.898334503173828, 14.974013328552246]",False,pre2022
249,"[10.08887004852295, 12.677031517028809, 13.03055477142334, 15.855412483215332, 14.459028244018555, 16.388151168823242, 11.234489440917969, 20.45818519592285, 11.652826309204102, 40.96949005126953, 12.5031099319458]",True,pre2022
250,"[6.459720611572266, 10.030611991882324, 8.267142295837402, 14.349777221679688, 10.896306991577148, 15.012812614440918, 7.732510089874268, 11.599832534790039, 8.667302131652832, 15.679862976074219, 8.403670310974121]",True,pre2022
251,"[11.299173355102539, 11.779054641723633, 16.625896453857422, 17.73560333251953, 15.763638496398926, 20.50356674194336, 15.737115859985352, 25.03466796875, 16.150999069213867, 18.63490867614746, 11.531238555908203]",True,pre2022
252,"[8.823570251464844, 20.015575408935547, 12.860551834106445, 15.700033187866211, 10.71810531616211, 14.9261474609375, 9.72421932220459, 13.449479103088379, 11.748351097106934, 27.346120834350586, 10.033616065979004]",True,pre2022
253,"[6.272765159606934, 21.910429000854492, 21.806766510009766, 20.144529342651367, 21.808992385864258, 19.41559410095215, 21.438940048217773, 29.12076187133789, 19.151145935058594, 21.49251937866211, 16.641735076904297]",True,pre2022
